rho             ne              v_phi           Te              E_rho           Psi              
8.64007960E-03  9.46334622E-01  -5.00434311E-05  1.03069109E-06  8.17896914E-06  5.61856837E-08
8.64766913E-03  9.46390396E-01  -5.00313433E-05  1.03064356E-06  8.16443530E-06  5.61236643E-08
8.65526117E-03  9.46446099E-01  -5.00192520E-05  1.03059611E-06  8.14993735E-06  5.60617347E-08
8.66285766E-03  9.46501745E-01  -5.00071540E-05  1.03054870E-06  8.13547150E-06  5.59998787E-08
8.67045967E-03  9.46557342E-01  -4.99950477E-05  1.03050134E-06  8.12103563E-06  5.59380876E-08
8.67806557E-03  9.46612879E-01  -4.99829357E-05  1.03045403E-06  8.10663276E-06  5.58763747E-08
8.68567509E-03  9.46668354E-01  -4.99708184E-05  1.03040678E-06  8.09226331E-06  5.58147418E-08
8.69328691E-03  9.46723756E-01  -4.99586978E-05  1.03035959E-06  8.07792966E-06  5.57531995E-08
8.70090492E-03  9.46779115E-01  -4.99465678E-05  1.03031245E-06  8.06362441E-06  5.56917163E-08
8.70852638E-03  9.46834411E-01  -4.99344328E-05  1.03026536E-06  8.04935263E-06  5.56303141E-08
8.71615246E-03  9.46889651E-01  -4.99222908E-05  1.03021832E-06  8.03511201E-06  5.55689834E-08
8.72378192E-03  9.46944828E-01  -4.99101439E-05  1.03017134E-06  8.02090484E-06  5.55077341E-08
8.73141648E-03  9.46999954E-01  -4.98979892E-05  1.03012440E-06  8.00672778E-06  5.54465522E-08
8.73905484E-03  9.47055019E-01  -4.98858289E-05  1.03007752E-06  7.99258317E-06  5.53854479E-08
8.74669714E-03  9.47110025E-01  -4.98736627E-05  1.03003069E-06  7.97847069E-06  5.53244201E-08
8.75434534E-03  9.47164985E-01  -4.98614876E-05  1.02998391E-06  7.96438663E-06  5.52634531E-08
8.76199621E-03  9.47219876E-01  -4.98493085E-05  1.02993718E-06  7.95033686E-06  5.52025724E-08
8.76965239E-03  9.47274719E-01  -4.98371214E-05  1.02989050E-06  7.93631644E-06  5.51417569E-08
8.77730934E-03  9.47329479E-01  -4.98249334E-05  1.02984390E-06  7.92233358E-06  5.50810424E-08
8.78497211E-03  9.47384194E-01  -4.98127365E-05  1.02979733E-06  7.90837897E-06  5.50203889E-08
8.79263850E-03  9.47438847E-01  -4.98005342E-05  1.02975082E-06  7.89445656E-06  5.49598137E-08
8.80031110E-03  9.47493458E-01  -4.97883224E-05  1.02970435E-06  7.88056154E-06  5.48992959E-08
8.80798713E-03  9.47548006E-01  -4.97761055E-05  1.02965794E-06  7.86669889E-06  5.48388578E-08
8.81566686E-03  9.47602493E-01  -4.97638830E-05  1.02961158E-06  7.85286802E-06  5.47784968E-08
8.82334832E-03  9.47656906E-01  -4.97516580E-05  1.02956529E-06  7.83907240E-06  5.47182283E-08
8.83103632E-03  9.47711279E-01  -4.97394230E-05  1.02951903E-06  7.82530327E-06  5.46580145E-08
8.83872727E-03  9.47765586E-01  -4.97271836E-05  1.02947284E-06  7.81156701E-06  5.45978832E-08
8.84642379E-03  9.47819847E-01  -4.97149357E-05  1.02942668E-06  7.79785888E-06  5.45378142E-08
8.85412583E-03  9.47874060E-01  -4.97026793E-05  1.02938057E-06  7.78417889E-06  5.44778075E-08
8.86182942E-03  9.47928197E-01  -4.96904207E-05  1.02933453E-06  7.77053398E-06  5.44178939E-08
8.86953681E-03  9.47982276E-01  -4.96781563E-05  1.02928853E-06  7.75692009E-06  5.43580559E-08
8.87724750E-03  9.48036291E-01  -4.96658870E-05  1.02924260E-06  7.74333801E-06  5.42982971E-08
8.88496308E-03  9.48090256E-01  -4.96536101E-05  1.02919671E-06  7.72978484E-06  5.42386050E-08
8.89268240E-03  9.48144161E-01  -4.96413276E-05  1.02915088E-06  7.71626255E-06  5.41789886E-08
8.90040762E-03  9.48198021E-01  -4.96290360E-05  1.02910508E-06  7.70276727E-06  5.41194309E-08
8.90813666E-03  9.48251823E-01  -4.96167385E-05  1.02905934E-06  7.68930255E-06  5.40599479E-08
8.91586880E-03  9.48305561E-01  -4.96044364E-05  1.02901366E-06  7.67586959E-06  5.40005451E-08
8.92360587E-03  9.48359248E-01  -4.95921266E-05  1.02896802E-06  7.66246511E-06  5.39412083E-08
8.93134548E-03  9.48412868E-01  -4.95798130E-05  1.02892244E-06  7.64909315E-06  5.38819555E-08
8.93909011E-03  9.48466437E-01  -4.95674917E-05  1.02887691E-06  7.63574938E-06  5.38227678E-08
8.94683994E-03  9.48519958E-01  -4.95551624E-05  1.02883142E-06  7.62243339E-06  5.37636437E-08
8.95459139E-03  9.48573406E-01  -4.95428306E-05  1.02878600E-06  7.60915126E-06  5.37046103E-08
8.96234567E-03  9.48626788E-01  -4.95304946E-05  1.02874063E-06  7.59590082E-06  5.36456582E-08
8.97010705E-03  9.48680135E-01  -4.95181475E-05  1.02869530E-06  7.58267469E-06  5.35867549E-08
8.97787121E-03  9.48733416E-01  -4.95057961E-05  1.02865003E-06  7.56948015E-06  5.35279330E-08
8.98564033E-03  9.48786648E-01  -4.94934371E-05  1.02860480E-06  7.55631346E-06  5.34691760E-08
8.99341454E-03  9.48839830E-01  -4.94810702E-05  1.02855961E-06  7.54317430E-06  5.34104827E-08
9.00119137E-03  9.48892946E-01  -4.94686992E-05  1.02851449E-06  7.53006677E-06  5.33518718E-08
9.00897338E-03  9.48946013E-01  -4.94563202E-05  1.02846941E-06  7.51698648E-06  5.32933236E-08
9.01675912E-03  9.48999023E-01  -4.94439354E-05  1.02842438E-06  7.50393579E-06  5.32348491E-08
9.02454945E-03  9.49051980E-01  -4.94315435E-05  1.02837940E-06  7.49091318E-06  5.31764417E-08
9.03234330E-03  9.49104877E-01  -4.94191461E-05  1.02833447E-06  7.47792037E-06  5.31181093E-08
9.04014096E-03  9.49157717E-01  -4.94067428E-05  1.02828959E-06  7.46495679E-06  5.30598496E-08
9.04794435E-03  9.49210512E-01  -4.93943305E-05  1.02824476E-06  7.45201919E-06  5.30016481E-08
9.05575117E-03  9.49263247E-01  -4.93819129E-05  1.02819997E-06  7.43911129E-06  5.29435219E-08
9.06356264E-03  9.49315931E-01  -4.93694880E-05  1.02815524E-06  7.42623102E-06  5.28854619E-08
9.07137775E-03  9.49368556E-01  -4.93570575E-05  1.02811056E-06  7.41337997E-06  5.28274753E-08
9.07919666E-03  9.49421124E-01  -4.93446210E-05  1.02806592E-06  7.40055779E-06  5.27695610E-08
9.08702124E-03  9.49473647E-01  -4.93321756E-05  1.02802133E-06  7.38776134E-06  5.27117048E-08
9.09484620E-03  9.49526090E-01  -4.93197297E-05  1.02797681E-06  7.37499919E-06  5.26539458E-08
9.10267678E-03  9.49578489E-01  -4.93072749E-05  1.02793233E-06  7.36226269E-06  5.25962451E-08
9.11051163E-03  9.49630833E-01  -4.92948135E-05  1.02788790E-06  7.34955398E-06  5.25386127E-08
9.11835176E-03  9.49683131E-01  -4.92823437E-05  1.02784351E-06  7.33687139E-06  5.24810411E-08
9.12619475E-03  9.49735366E-01  -4.92698695E-05  1.02779918E-06  7.32421870E-06  5.24235476E-08
9.13404258E-03  9.49787550E-01  -4.92573876E-05  1.02775489E-06  7.31159269E-06  5.23661180E-08
9.14189622E-03  9.49839692E-01  -4.92448965E-05  1.02771064E-06  7.29899171E-06  5.23087449E-08
9.14975382E-03  9.49891777E-01  -4.92323992E-05  1.02766644E-06  7.28641868E-06  5.22514418E-08
9.15761463E-03  9.49943803E-01  -4.92198969E-05  1.02762229E-06  7.27387473E-06  5.21942139E-08
9.16547868E-03  9.49995768E-01  -4.92073894E-05  1.02757820E-06  7.26135969E-06  5.21370610E-08
9.17334751E-03  9.50047683E-01  -4.91948743E-05  1.02753416E-06  7.24887107E-06  5.20799718E-08
9.18122006E-03  9.50099542E-01  -4.91823534E-05  1.02749016E-06  7.23641048E-06  5.20229538E-08
9.18909577E-03  9.50151340E-01  -4.91698275E-05  1.02744622E-06  7.22397872E-06  5.19660109E-08
9.19697657E-03  9.50203090E-01  -4.91572934E-05  1.02740232E-06  7.21157265E-06  5.19091291E-08
9.20486210E-03  9.50254790E-01  -4.91447519E-05  1.02735847E-06  7.19919280E-06  5.18523108E-08
9.21275251E-03  9.50306442E-01  -4.91322026E-05  1.02731466E-06  7.18683887E-06  5.17955550E-08
9.22064632E-03  9.50358034E-01  -4.91196479E-05  1.02727090E-06  7.17451311E-06  5.17388721E-08
9.22854491E-03  9.50409578E-01  -4.91070856E-05  1.02722719E-06  7.16221327E-06  5.16822522E-08
9.23644757E-03  9.50461067E-01  -4.90945168E-05  1.02718352E-06  7.14994041E-06  5.16257002E-08
9.24435423E-03  9.50512502E-01  -4.90819416E-05  1.02713991E-06  7.13769456E-06  5.15692164E-08
9.25226218E-03  9.50563864E-01  -4.90693643E-05  1.02709636E-06  7.12547983E-06  5.15128203E-08
9.26017591E-03  9.50615185E-01  -4.90567778E-05  1.02705284E-06  7.11328921E-06  5.14564794E-08
9.26809325E-03  9.50666448E-01  -4.90441855E-05  1.02700938E-06  7.10112596E-06  5.14002092E-08
9.27601504E-03  9.50717660E-01  -4.90315861E-05  1.02696596E-06  7.08898876E-06  5.13440037E-08
9.28394067E-03  9.50768817E-01  -4.90189805E-05  1.02692260E-06  7.07687844E-06  5.12878670E-08
9.29187101E-03  9.50819924E-01  -4.90063674E-05  1.02687927E-06  7.06479360E-06  5.12317928E-08
9.29980495E-03  9.50870976E-01  -4.89937485E-05  1.02683600E-06  7.05273588E-06  5.11757890E-08
9.30774238E-03  9.50921969E-01  -4.89811240E-05  1.02679278E-06  7.04070539E-06  5.11198562E-08
9.31568430E-03  9.50972913E-01  -4.89684922E-05  1.02674960E-06  7.02870050E-06  5.10639872E-08
9.32362852E-03  9.51023791E-01  -4.89558567E-05  1.02670648E-06  7.01672447E-06  5.10081973E-08
9.33158087E-03  9.51074643E-01  -4.89432082E-05  1.02666339E-06  7.00476845E-06  5.09524453E-08
9.33953612E-03  9.51125433E-01  -4.89305549E-05  1.02662035E-06  6.99284025E-06  5.08967681E-08
9.34749523E-03  9.51176170E-01  -4.89178954E-05  1.02657736E-06  6.98093836E-06  5.08411588E-08
9.35545770E-03  9.51226848E-01  -4.89052305E-05  1.02653442E-06  6.96906345E-06  5.07856206E-08
9.36342843E-03  9.51277501E-01  -4.88925523E-05  1.02649151E-06  6.95720815E-06  5.07301193E-08
9.37139862E-03  9.51328071E-01  -4.88798749E-05  1.02644867E-06  6.94538552E-06  5.06747162E-08
9.37937642E-03  9.51378611E-01  -4.88671852E-05  1.02640585E-06  6.93358335E-06  5.06193544E-08
9.38735495E-03  9.51429077E-01  -4.88544942E-05  1.02636310E-06  6.92181177E-06  5.05640815E-08
9.39534025E-03  9.51479507E-01  -4.88417923E-05  1.02632039E-06  6.91006180E-06  5.05088557E-08
9.40332701E-03  9.51529868E-01  -4.88290879E-05  1.02627773E-06  6.89834118E-06  5.04537135E-08
9.41132007E-03  9.51580191E-01  -4.88163734E-05  1.02623511E-06  6.88664276E-06  5.03986215E-08
9.41931663E-03  9.51630458E-01  -4.88036531E-05  1.02619254E-06  6.87497054E-06  5.03435987E-08
9.42731524E-03  9.51680659E-01  -4.87909294E-05  1.02615003E-06  6.86332659E-06  5.02886551E-08
9.43532027E-03  9.51730823E-01  -4.87781954E-05  1.02610755E-06  6.85170448E-06  5.02337605E-08
9.44332853E-03  9.51780930E-01  -4.87654560E-05  1.02606512E-06  6.84010876E-06  5.01789367E-08
9.45134131E-03  9.51830987E-01  -4.87527092E-05  1.02602274E-06  6.82853751E-06  5.01241748E-08
9.45935582E-03  9.51880977E-01  -4.87399595E-05  1.02598041E-06  6.81699469E-06  5.00694937E-08
9.46737707E-03  9.51930932E-01  -4.87271989E-05  1.02593812E-06  6.80547301E-06  5.00148591E-08
9.47540278E-03  9.51980837E-01  -4.87144310E-05  1.02589587E-06  6.79397569E-06  4.99602865E-08
9.48343402E-03  9.52030699E-01  -4.87016540E-05  1.02585366E-06  6.78250115E-06  4.99057685E-08
9.49146640E-03  9.52080492E-01  -4.86888751E-05  1.02581152E-06  6.77105562E-06  4.98513349E-08
9.49950331E-03  9.52130235E-01  -4.86760887E-05  1.02576941E-06  6.75963413E-06  4.97969624E-08
9.50754609E-03  9.52179938E-01  -4.86632928E-05  1.02572735E-06  6.74823477E-06  4.97426421E-08
9.51559225E-03  9.52229584E-01  -4.86504912E-05  1.02568533E-06  6.73686099E-06  4.96883905E-08
9.52364131E-03  9.52279172E-01  -4.86376848E-05  1.02564337E-06  6.72551340E-06  4.96342108E-08
9.53169625E-03  9.52328720E-01  -4.86248688E-05  1.02560144E-06  6.71418773E-06  4.95800828E-08
9.53975496E-03  9.52378214E-01  -4.86120465E-05  1.02555956E-06  6.70288690E-06  4.95260206E-08
9.54781679E-03  9.52427651E-01  -4.85992191E-05  1.02551773E-06  6.69161176E-06  4.94720286E-08
9.55588385E-03  9.52477043E-01  -4.85863830E-05  1.02547594E-06  6.68035928E-06  4.94180924E-08
9.56395368E-03  9.52526377E-01  -4.85735423E-05  1.02543420E-06  6.66913283E-06  4.93642283E-08
9.57202941E-03  9.52575670E-01  -4.85606919E-05  1.02539250E-06  6.65792800E-06  4.93104155E-08
9.58010911E-03  9.52624911E-01  -4.85478349E-05  1.02535085E-06  6.64674741E-06  4.92566666E-08
9.58819156E-03  9.52674094E-01  -4.85349732E-05  1.02530924E-06  6.63559268E-06  4.92029897E-08
9.59627998E-03  9.52723237E-01  -4.85221018E-05  1.02526768E-06  6.62445932E-06  4.91493633E-08
9.60437008E-03  9.52772314E-01  -4.85092274E-05  1.02522617E-06  6.61335314E-06  4.90958157E-08
9.61246566E-03  9.52821349E-01  -4.84963439E-05  1.02518470E-06  6.60226887E-06  4.90423217E-08
9.62056499E-03  9.52870331E-01  -4.84834542E-05  1.02514328E-06  6.59120883E-06  4.89888925E-08
9.62866998E-03  9.52919272E-01  -4.84705552E-05  1.02510189E-06  6.58017035E-06  4.89355156E-08
9.63677666E-03  9.52968148E-01  -4.84576531E-05  1.02506056E-06  6.56915877E-06  4.88822169E-08
9.64488845E-03  9.53016980E-01  -4.84447426E-05  1.02501927E-06  6.55816938E-06  4.88289739E-08
9.65300359E-03  9.53065757E-01  -4.84318265E-05  1.02497803E-06  6.54720450E-06  4.87757979E-08
9.66112325E-03  9.53114486E-01  -4.84189027E-05  1.02493683E-06  6.53626248E-06  4.87226813E-08
9.66924942E-03  9.53163179E-01  -4.84059683E-05  1.02489567E-06  6.52534060E-06  4.86696109E-08
9.67737835E-03  9.53211813E-01  -4.83930292E-05  1.02485455E-06  6.51444385E-06  4.86166111E-08
9.68551102E-03  9.53260396E-01  -4.83800837E-05  1.02481349E-06  6.50357085E-06  4.85636756E-08
9.69364699E-03  9.53308924E-01  -4.83671326E-05  1.02477247E-06  6.49272211E-06  4.85108069E-08
9.70179003E-03  9.53357419E-01  -4.83541700E-05  1.02473148E-06  6.48189256E-06  4.84579805E-08
9.70993657E-03  9.53405861E-01  -4.83412013E-05  1.02469054E-06  6.47108690E-06  4.84052195E-08
9.71808532E-03  9.53454241E-01  -4.83282288E-05  1.02464965E-06  6.46030676E-06  4.83525322E-08
9.72623723E-03  9.53502566E-01  -4.83152508E-05  1.02460882E-06  6.44955082E-06  4.82999122E-08
9.73439498E-03  9.53550852E-01  -4.83022632E-05  1.02456801E-06  6.43881548E-06  4.82473422E-08
9.74255749E-03  9.53599092E-01  -4.82892676E-05  1.02452725E-06  6.42810213E-06  4.81948290E-08
9.75072373E-03  9.53647280E-01  -4.82762656E-05  1.02448654E-06  6.41741204E-06  4.81423793E-08
9.75889419E-03  9.53695419E-01  -4.82632565E-05  1.02444587E-06  6.40674453E-06  4.80899897E-08
9.76706747E-03  9.53743502E-01  -4.82502426E-05  1.02440525E-06  6.39610136E-06  4.80376691E-08
9.77524670E-03  9.53791545E-01  -4.82372187E-05  1.02436466E-06  6.38547838E-06  4.79853973E-08
9.78343130E-03  9.53839547E-01  -4.82241858E-05  1.02432411E-06  6.37487632E-06  4.79331782E-08
9.79161748E-03  9.53887484E-01  -4.82111500E-05  1.02428362E-06  6.36430002E-06  4.78810356E-08
9.79980924E-03  9.53935381E-01  -4.81981049E-05  1.02424316E-06  6.35374425E-06  4.78289440E-08
9.80800639E-03  9.53983236E-01  -4.81850508E-05  1.02420275E-06  6.34320921E-06  4.77769046E-08
9.81620681E-03  9.54031037E-01  -4.81719910E-05  1.02416238E-06  6.33269756E-06  4.77249307E-08
9.82441252E-03  9.54078796E-01  -4.81589223E-05  1.02412205E-06  6.32220667E-06  4.76730096E-08
9.83262144E-03  9.54126501E-01  -4.81458481E-05  1.02408176E-06  6.31173913E-06  4.76211540E-08
9.84083272E-03  9.54174147E-01  -4.81327696E-05  1.02404153E-06  6.30129596E-06  4.75693695E-08
9.84904864E-03  9.54221747E-01  -4.81196833E-05  1.02400134E-06  6.29087419E-06  4.75176413E-08
9.85726786E-03  9.54269293E-01  -4.81065912E-05  1.02396120E-06  6.28047548E-06  4.74659780E-08
9.86549073E-03  9.54316788E-01  -4.80934929E-05  1.02392110E-06  6.27009930E-06  4.74143771E-08
9.87371921E-03  9.54364243E-01  -4.80803851E-05  1.02388104E-06  6.25974316E-06  4.73628264E-08
9.88195185E-03  9.54411650E-01  -4.80672702E-05  1.02384102E-06  6.24940880E-06  4.73113348E-08
9.89018794E-03  9.54459004E-01  -4.80541494E-05  1.02380105E-06  6.23909707E-06  4.72599066E-08
9.89842900E-03  9.54506315E-01  -4.80410201E-05  1.02376111E-06  6.22880600E-06  4.72085322E-08
9.90667291E-03  9.54553571E-01  -4.80278857E-05  1.02372123E-06  6.21853818E-06  4.71572248E-08
9.91492173E-03  9.54600782E-01  -4.80147430E-05  1.02368139E-06  6.20829101E-06  4.71059715E-08
9.92317469E-03  9.54647945E-01  -4.80015932E-05  1.02364158E-06  6.19806537E-06  4.70547769E-08
9.93143140E-03  9.54695059E-01  -4.79884369E-05  1.02360183E-06  6.18786170E-06  4.70036435E-08
9.93969353E-03  9.54742131E-01  -4.79752715E-05  1.02356211E-06  6.17767788E-06  4.69525606E-08
9.94795875E-03  9.54789149E-01  -4.79621006E-05  1.02352243E-06  6.16751673E-06  4.69015428E-08
9.95622974E-03  9.54836129E-01  -4.79489199E-05  1.02348280E-06  6.15737490E-06  4.68505733E-08
9.96450253E-03  9.54883048E-01  -4.79357358E-05  1.02344321E-06  6.14725720E-06  4.67996765E-08
9.97278129E-03  9.54929929E-01  -4.79225417E-05  1.02340366E-06  6.13715848E-06  4.67488266E-08
9.98106415E-03  9.54976763E-01  -4.79093405E-05  1.02336415E-06  6.12708098E-06  4.66980352E-08
9.98935050E-03  9.55023545E-01  -4.78961331E-05  1.02332469E-06  6.11702536E-06  4.66473057E-08
9.99764119E-03  9.55070281E-01  -4.78829183E-05  1.02328527E-06  6.10699055E-06  4.65966329E-08
1.00059346E-02  9.55116961E-01  -4.78696985E-05  1.02324590E-06  6.09697842E-06  4.65460265E-08
1.00142328E-02  9.55163597E-01  -4.78564706E-05  1.02320657E-06  6.08698650E-06  4.64954742E-08
1.00225348E-02  9.55210184E-01  -4.78432360E-05  1.02316728E-06  6.07701585E-06  4.64449814E-08
1.00308443E-02  9.55256743E-01  -4.78299889E-05  1.02312802E-06  6.06706203E-06  4.63945259E-08
1.00391547E-02  9.55303236E-01  -4.78167397E-05  1.02308881E-06  6.05713286E-06  4.63441474E-08
1.00474721E-02  9.55349698E-01  -4.78034788E-05  1.02304964E-06  6.04722099E-06  4.62938090E-08
1.00557912E-02  9.55396099E-01  -4.77902145E-05  1.02301051E-06  6.03733271E-06  4.62435426E-08
1.00641155E-02  9.55442459E-01  -4.77769414E-05  1.02297143E-06  6.02746382E-06  4.61933271E-08
1.00724438E-02  9.55488771E-01  -4.77636612E-05  1.02293238E-06  6.01761568E-06  4.61431697E-08
1.00807771E-02  9.55535041E-01  -4.77503726E-05  1.02289338E-06  6.00778710E-06  4.60930644E-08
1.00891141E-02  9.55581261E-01  -4.77370773E-05  1.02285442E-06  5.99797940E-06  4.60430181E-08
1.00974557E-02  9.55627438E-01  -4.77237741E-05  1.02281550E-06  5.98819163E-06  4.59930262E-08
1.01058028E-02  9.55673574E-01  -4.77104614E-05  1.02277661E-06  5.97842266E-06  4.59430830E-08
1.01141535E-02  9.55719661E-01  -4.76971425E-05  1.02273777E-06  5.96867468E-06  4.58931999E-08
1.01225042E-02  9.55765679E-01  -4.76838228E-05  1.02269899E-06  5.95895173E-06  4.58433978E-08
1.01308613E-02  9.55811662E-01  -4.76704923E-05  1.02266023E-06  5.94924640E-06  4.57936390E-08
1.01392232E-02  9.55857603E-01  -4.76571535E-05  1.02262152E-06  5.93956044E-06  4.57439325E-08
1.01475884E-02  9.55903492E-01  -4.76438087E-05  1.02258286E-06  5.92989550E-06  4.56942870E-08
1.01559589E-02  9.55949341E-01  -4.76304549E-05  1.02254423E-06  5.92024939E-06  4.56446914E-08
1.01643325E-02  9.55995138E-01  -4.76170954E-05  1.02250564E-06  5.91062446E-06  4.55951580E-08
1.01727096E-02  9.56040886E-01  -4.76037297E-05  1.02246710E-06  5.90102022E-06  4.55456844E-08
1.01810920E-02  9.56086593E-01  -4.75903548E-05  1.02242860E-06  5.89143452E-06  4.54962598E-08
1.01894798E-02  9.56132261E-01  -4.75769705E-05  1.02239013E-06  5.88186718E-06  4.54468834E-08
1.01978702E-02  9.56177875E-01  -4.75635815E-05  1.02235171E-06  5.87232152E-06  4.53975724E-08
1.02062644E-02  9.56223440E-01  -4.75501857E-05  1.02231333E-06  5.86279602E-06  4.53483192E-08
1.02146637E-02  9.56268965E-01  -4.75367810E-05  1.02227499E-06  5.85328903E-06  4.52991155E-08
1.02230663E-02  9.56314439E-01  -4.75233705E-05  1.02223669E-06  5.84380273E-06  4.52499726E-08
1.02314726E-02  9.56359865E-01  -4.75099532E-05  1.02219843E-06  5.83433645E-06  4.52008874E-08
1.02398828E-02  9.56405243E-01  -4.74965291E-05  1.02216022E-06  5.82489013E-06  4.51518596E-08
1.02482986E-02  9.56450584E-01  -4.74830952E-05  1.02212204E-06  5.81546155E-06  4.51028780E-08
1.02567175E-02  9.56495874E-01  -4.74696557E-05  1.02208391E-06  5.80605361E-06  4.50539576E-08
1.02651424E-02  9.56541127E-01  -4.74562058E-05  1.02204581E-06  5.79666304E-06  4.50050817E-08
1.02735707E-02  9.56586331E-01  -4.74427499E-05  1.02200776E-06  5.78729268E-06  4.49562654E-08
1.02820035E-02  9.56631492E-01  -4.74292860E-05  1.02196974E-06  5.77794118E-06  4.49075016E-08
1.02904408E-02  9.56676608E-01  -4.74158142E-05  1.02193176E-06  5.76860861E-06  4.48587909E-08
1.02988810E-02  9.56721672E-01  -4.74023370E-05  1.02189383E-06  5.75929667E-06  4.48101423E-08
1.03073270E-02  9.56766701E-01  -4.73888497E-05  1.02185593E-06  5.75000192E-06  4.47615381E-08
1.03157767E-02  9.56811681E-01  -4.73753559E-05  1.02181807E-06  5.74072692E-06  4.47129918E-08
1.03242297E-02  9.56856612E-01  -4.73618559E-05  1.02178026E-06  5.73147182E-06  4.46645044E-08
1.03326863E-02  9.56901494E-01  -4.73483495E-05  1.02174249E-06  5.72223642E-06  4.46160749E-08
1.03411485E-02  9.56946339E-01  -4.73348333E-05  1.02170475E-06  5.71301835E-06  4.45676912E-08
1.03496143E-02  9.56991136E-01  -4.73213105E-05  1.02166706E-06  5.70381976E-06  4.45193646E-08
1.03580850E-02  9.57035892E-01  -4.73077791E-05  1.02162940E-06  5.69463927E-06  4.44710882E-08
